ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2467,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.1,2,2,jed,Jasus edwardsii,Southern rock lobster,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2468,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.1,2,2,ctas,Comanthus tasmaniae,Tasmanian feather star,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.1,2,2,mro,Maoricolpus roseus,New Zealand screw shell,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,1,2,nte,Notolabrus tetricus,Blue-throat wrasse,18,0,,,,,1,,9,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,1,2,fva,Forsterygion varium,Many-rayed threefin,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,1,2,tca,Trachinops caudimaculatus,Hulafish,20,0,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2473,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,1,2,cla,Cephaloscyllium laticeps,Draughtboard shark,1,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2474,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,1,2,nfu,Notolabrus fucicola,Purple wrasse,1,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,2,2,ctr,Cenolia trichoptera,Feather star,130,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,2,2,fva,Forsterygion varium,Many-rayed threefin,5,0,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,2,2,jed,Jasus edwardsii,Southern rock lobster,4,0,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,2,2,mro,Maoricolpus roseus,New Zealand screw shell,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,2,2,csp,Cabestana spengleri,Triton shell,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,2,2,tun,Turbo undulatus,Turban shell,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2481,YHF,LDR,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,E,14:00,YHF,6.4,2,2,her,Heliocidaris erythrogramma,Short-spined urchin,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,6,0,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,1,1,dau,Dotalabrus aurantiacus,Castelnaus wrasse,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,1,1,sbe,Siphonognathus beddomei,Pencil weed whiting,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,1,1,tca,Trachinops caudimaculatus,Hulafish,25,0,,5,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,1,1,nfu,Notolabrus fucicola,Purple wrasse,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2487,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,1,1,sbe,Siphonognathus beddomei,Pencil weed whiting,3,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2488,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,1,1,nba,Neoodax balteatus,Little rock whiting,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2489,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,14,0,,,,,,2,4,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,1,1,dau,Dotalabrus aurantiacus,Castelnaus wrasse,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,1,1,sbe,Siphonognathus beddomei,Pencil weed whiting,4,0,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2492,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,1,1,tca,Trachinops caudimaculatus,Hulafish,76,0,10,35,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2493,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,1,1,dni,Diodon nicthemerus,Globe fish,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,1,1,nfu,Notolabrus fucicola,Purple wrasse,3,0,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,1,1,nba,Neoodax balteatus,Little rock whiting,2,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,1,1,fva,Forsterygion varium,Many-rayed threefin,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,2,1,mro,Maoricolpus roseus,New Zealand screw shell,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,2,1,fva,Forsterygion varium,Many-rayed threefin,8,0,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,2,1,ctr,Cenolia trichoptera,Feather star,40,0,,,,1,5,14,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,2,1,jed,Jasus edwardsii,Southern rock lobster,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,2,1,tun,Turbo undulatus,Turban shell,5,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.1,2,1,pau,Pleuroploca australasia,Tulip shell,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2503,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,2,1,mro,Maoricolpus roseus,New Zealand screw shell,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,2,1,fva,Forsterygion varium,Many-rayed threefin,6,0,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,2,1,ctr,Cenolia trichoptera,Feather star,25,0,,,,,5,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,2,1,jed,Jasus edwardsii,Southern rock lobster,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,2,1,tun,Turbo undulatus,Turban shell,7,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,LDR,YHF,TI-S1,Central Tinderbox,-43.05907,147.33253,5/09/2023,5,W,13:30,YHF,6.4,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,3,0,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,1,1,sgr,Scobinichthys granulatus,Rough leatherjacket,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,2,1,mro,Maoricolpus roseus,New Zealand screw shell,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,2,1,antedon,Antedon spp.,Feather star,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,2,1,tau,Tosia australis,Southern biscuit star,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,1,1,tcl,Trinorfolkia clarkei,Common threefin,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,2,1,dor,Dicathais orbita,Dog whelk,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,1,1,pla,Pictilabrus laticlavius,Senator wrasse,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,1,1,aau,Aracana aurita,Shaw's cowfish,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,1,1,nba,Neoodax balteatus,Little rock whiting,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,2,1,goniocidaris,Goniocidaris spp.,Pencil urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,2,1,hru,Haliotis rubra,Blacklip abalone,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,N,10:00,YHF,4.7,2,1,pau,Pleuroploca australasia,Tulip shell,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,4,0,,,,,1,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,1,1,cla,Cephaloscyllium laticeps,Draughtboard shark,1,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,1,1,dni,Diodon nicthemerus,Globe fish,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,99,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,2,1,tau,Tosia australis,Southern biscuit star,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,2,1,antedon,Antedon spp.,Feather star,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,2,1,htr,Heteroclinus tristis,Forster's weedfish,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,2,1,ugr,Uniophora granifera,Granular seastar,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2531,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,2,1,hru,Haliotis rubra,Blacklip abalone,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2532,TB,YHF,TAS79,Primrose Sands,-42.89809,147.66899,26/09/2023,5,S,10:00,YHF,2.9,2,1,goniocidaris,Goniocidaris spp.,Pencil urchin,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2533,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,1,1,sli,Scorpis lineolata,Silver sweep,19,0,,3,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,1,1,avi,Acanthaluteres vittiger,Toothbrush leatherjacket,2,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2535,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,1,1,mau,Meuschenia australis,Brown-striped leatherjacket,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2536,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,1,1,nfu,Notolabrus fucicola,Purple wrasse,3,0,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,1,1,mfr,Meuschenia freycineti,Six-spine leatherjacket,2,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,1,1,asp,Acanthaluteres spilomelanurus,Bridled leatherjacket,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.6,1,1,ocy,Olisthops cyanomelas,Herring cale,3,0,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.6,1,1,pla,Pictilabrus laticlavius,Senator wrasse,2,0,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2541,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.6,1,1,nte,Notolabrus tetricus,Blue-throat wrasse,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.6,1,1,csp,Cheilodactylus spectabilis,Banded morwong,2,0,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.6,1,1,mfl,Meuschenia flavolineata,Yellow-stripe leatherjacket,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.6,1,1,sli,Scorpis lineolata,Silver sweep,1,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.6,1,1,nfu,Notolabrus fucicola,Purple wrasse,2,0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,2,1,hru,Haliotis rubra,Blacklip abalone,14,0,2,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,2,1,pch,Plagusia chabrus,Red bait crab,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2549,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,2,1,ctr,Cenolia trichoptera,Feather star,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.9,2,1,cro,Centrostephanus rodgersii,Long-spine urchin,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2551,SYW,YHF,YHF001,Binalong Bay Gulches,-41.248429,148.310565,23/09/2023,7,NE,8:00,YHF,3.6,2,1,her,Heliocidaris erythrogramma,Short-spined urchin,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
